nct_id,phase,therapeutic_area,enrollment,duration_months,sponsor_type,start_year,success,status
NCT14952075,Phase IV,Other,146,19,Industry,2019,1,Completed-Success
NCT46432549,Phase II,Neurology,27,9,Industry,2015,0,Completed-Failed
NCT31258833,Phase I,Infectious Disease,694,114,Industry,2014,1,Completed-Success
NCT22670380,Phase II,Other,10,23,Academic,2021,0,Completed-Failed
NCT34151842,Phase I,Infectious Disease,333,98,Academic,2008,0,Completed-Failed
NCT87540509,Phase III,Oncology,90,104,Industry,2021,0,Completed-Failed
NCT22774615,Phase III,Oncology,25,57,NIH,2008,0,Completed-Failed
NCT15287913,Phase III,Infectious Disease,201,43,Academic,2005,0,Withdrawn
NCT21476429,Phase III,Oncology,14,85,Academic,2018,0,Completed-Failed
NCT79913666,Phase II,Other,157,25,Industry,2015,1,Completed-Success
NCT47711695,Phase I,Neurology,17,93,NIH,2011,0,Terminated
NCT36779149,Phase III,Oncology,296,104,Academic,2021,0,Completed-Failed
NCT89110216,Phase II,Cardiology,37,49,Industry,2008,0,Completed-Failed
NCT53069838,Phase III,Cardiology,75,56,Industry,2014,1,Completed-Success
NCT84193473,Phase II,Other,230,24,NIH,2021,0,Completed-Failed
NCT42002177,Phase I,Other,46,73,Industry,2008,0,Completed-Failed
NCT30892578,Phase IV,Infectious Disease,136,102,Industry,2022,1,Completed-Success
NCT20091985,Phase I,Neurology,15,71,Industry,2021,0,Terminated
NCT95138637,Phase IV,Cardiology,382,18,Academic,2010,1,Completed-Success
NCT39464339,Phase IV,Cardiology,2095,67,Academic,2011,1,Completed-Success
NCT55275089,Phase III,Oncology,9782,66,Industry,2010,1,Completed-Success
NCT78599551,Phase III,Oncology,170,114,Industry,2016,0,Completed-Failed
NCT52866200,Phase III,Infectious Disease,484,35,NIH,2013,0,Completed-Failed
NCT64388673,Phase IV,Oncology,10,103,Academic,2022,1,Completed-Success
NCT42318232,Phase II,Oncology,1413,35,NIH,2006,0,Completed-Failed
NCT55545724,Phase II,Cardiology,475,56,Industry,2021,1,Completed-Success
NCT88445365,Phase III,Oncology,71,93,Industry,2005,0,Completed-Failed
NCT15272864,Phase II,Cardiology,949,53,Industry,2013,1,Completed-Success
NCT80897827,Phase II,Infectious Disease,101,113,Academic,2010,1,Completed-Success
NCT64206558,Phase II,Other,74,38,Industry,2006,0,Terminated
NCT88649101,Phase III,Infectious Disease,302,110,Industry,2010,0,Completed-Failed
NCT70980032,Phase IV,Oncology,30,118,Industry,2013,0,Terminated
NCT63699693,Phase I,Cardiology,687,79,Industry,2007,1,Completed-Success
NCT73607605,Phase IV,Neurology,30,87,Academic,2020,0,Terminated
NCT82294637,Phase III,Other,30,24,Industry,2019,1,Completed-Success
NCT89837564,Phase III,Infectious Disease,37,76,Academic,2016,0,Completed-Failed
NCT31609907,Phase III,Oncology,463,62,NIH,2012,1,Completed-Success
NCT21021186,Phase III,Other,58,24,Industry,2010,0,Completed-Failed
NCT75702370,Phase I,Oncology,19,93,Academic,2007,1,Completed-Success
NCT64549381,Phase III,Cardiology,59,84,NIH,2008,1,Completed-Success
NCT53193996,Phase I,Infectious Disease,141,46,NIH,2014,0,Terminated
NCT34362375,Phase IV,Oncology,25,47,Industry,2018,1,Completed-Success
NCT50733588,Phase IV,Oncology,26,92,Industry,2019,1,Completed-Success
NCT36231747,Phase II,Oncology,3522,57,Industry,2011,0,Terminated
NCT53663896,Phase I,Cardiology,40,9,Academic,2011,1,Completed-Success
NCT69276366,Phase III,Other,91,107,Academic,2012,0,Completed-Failed
NCT85013292,Phase II,Oncology,85,9,Academic,2014,0,Completed-Failed
NCT88510011,Phase IV,Neurology,78,10,Industry,2006,1,Completed-Success
NCT12322523,Phase I,Oncology,376,46,Industry,2019,0,Completed-Failed
NCT36379085,Phase I,Infectious Disease,615,113,Academic,2005,1,Completed-Success
NCT14746771,Phase IV,Oncology,93,92,Industry,2014,1,Completed-Success
NCT18640145,Phase III,Other,23,109,Academic,2010,1,Completed-Success
NCT61173179,Phase III,Neurology,1003,106,Industry,2017,1,Completed-Success
NCT43065406,Phase II,Cardiology,128,66,Industry,2014,1,Completed-Success
NCT77973509,Phase III,Neurology,1989,80,Industry,2016,0,Completed-Failed
NCT11428127,Phase III,Cardiology,5,60,Industry,2010,0,Completed-Failed
NCT85968554,Phase III,Other,198,80,Industry,2010,0,Completed-Failed
NCT47809281,Phase III,Cardiology,2638,18,Industry,2005,0,Completed-Failed
NCT59223966,Phase III,Other,87,19,Industry,2016,0,Completed-Failed
NCT18336900,Phase II,Infectious Disease,105,65,Industry,2014,0,Completed-Failed
NCT28392993,Phase II,Oncology,231,77,Industry,2018,0,Withdrawn
NCT78082045,Phase III,Infectious Disease,64,30,Academic,2019,0,Terminated
NCT28268849,Phase I,Oncology,92,87,Industry,2008,0,Withdrawn
NCT42363575,Phase III,Cardiology,89,49,Academic,2005,0,Completed-Failed
NCT79170638,Phase I,Infectious Disease,57,113,Academic,2012,0,Terminated
NCT74119240,Phase III,Cardiology,937,87,Academic,2007,0,Completed-Failed
NCT97746642,Phase III,Oncology,296,15,NIH,2018,0,Terminated
NCT71910920,Phase I,Oncology,216,76,Industry,2021,1,Completed-Success
NCT84085474,Phase I,Infectious Disease,499,55,Academic,2006,1,Completed-Success
NCT62097172,Phase I,Other,99,49,NIH,2019,1,Completed-Success
NCT16210715,Phase III,Infectious Disease,46,19,NIH,2010,0,Completed-Failed
NCT76088429,Phase III,Infectious Disease,60,20,Industry,2009,1,Completed-Success
NCT41335282,Phase I,Cardiology,148,21,Industry,2018,1,Completed-Success
NCT30020303,Phase III,Cardiology,30,7,Industry,2013,0,Completed-Failed
NCT27686927,Phase II,Oncology,70,35,Academic,2012,1,Completed-Success
NCT50467715,Phase II,Infectious Disease,68,35,Academic,2007,0,Withdrawn
NCT45174147,Phase IV,Oncology,3593,87,Industry,2022,1,Completed-Success
NCT53570727,Phase II,Other,5,36,Industry,2012,0,Terminated
NCT16314768,Phase II,Oncology,113,113,Academic,2020,1,Completed-Success
NCT69680868,Phase I,Infectious Disease,1975,117,Industry,2019,1,Completed-Success
NCT18815995,Phase I,Oncology,178,82,NIH,2019,1,Completed-Success
NCT85173084,Phase II,Oncology,459,25,Academic,2020,0,Withdrawn
NCT28321829,Phase I,Neurology,172,54,Industry,2005,1,Completed-Success
NCT95183718,Phase III,Oncology,54,119,Academic,2014,0,Completed-Failed
NCT33912113,Phase II,Oncology,5,40,Industry,2009,1,Completed-Success
NCT34525886,Phase II,Infectious Disease,201,28,Academic,2022,1,Completed-Success
NCT56573028,Phase I,Oncology,46,111,NIH,2007,1,Completed-Success
NCT59839731,Phase II,Oncology,44,102,NIH,2008,0,Completed-Failed
NCT62762173,Phase III,Neurology,70,107,Industry,2008,0,Completed-Failed
NCT40590972,Phase IV,Neurology,2033,104,Industry,2015,0,Terminated
NCT55038050,Phase I,Other,5471,105,Industry,2013,1,Completed-Success
NCT43843291,Phase IV,Neurology,205,66,Industry,2005,1,Completed-Success
NCT65339989,Phase III,Cardiology,73,89,Industry,2020,0,Terminated
NCT74587277,Phase III,Oncology,25,60,Industry,2013,0,Withdrawn
NCT98635846,Phase II,Neurology,299,72,Industry,2015,0,Completed-Failed
NCT73842020,Phase I,Neurology,2152,13,Industry,2010,0,Terminated
NCT61877884,Phase I,Neurology,102,45,Industry,2021,1,Completed-Success
NCT92913877,Phase III,Infectious Disease,5,64,NIH,2016,1,Completed-Success
NCT57378941,Phase II,Oncology,405,37,Academic,2012,1,Completed-Success
NCT52537345,Phase IV,Neurology,650,98,Industry,2020,0,Completed-Failed
NCT47811773,Phase II,Cardiology,13,12,Industry,2009,0,Completed-Failed
NCT64091482,Phase I,Other,193,7,Industry,2005,1,Completed-Success
NCT62959636,Phase III,Oncology,292,90,Industry,2021,1,Completed-Success
NCT92430197,Phase II,Oncology,132,11,Industry,2012,1,Completed-Success
NCT49031525,Phase II,Oncology,45,97,Academic,2014,1,Completed-Success
NCT52147406,Phase III,Neurology,681,117,Academic,2022,0,Completed-Failed
NCT94388500,Phase IV,Oncology,81,111,Academic,2019,1,Completed-Success
NCT54194441,Phase III,Oncology,15,41,Industry,2017,1,Completed-Success
NCT62010809,Phase III,Other,6,37,NIH,2014,0,Completed-Failed
NCT19426807,Phase III,Oncology,983,50,NIH,2013,0,Completed-Failed
NCT27438118,Phase IV,Neurology,374,47,Industry,2017,1,Completed-Success
NCT57246348,Phase II,Infectious Disease,169,58,Industry,2007,0,Completed-Failed
NCT62058324,Phase I,Neurology,76,115,Industry,2007,1,Completed-Success
NCT28463212,Phase II,Cardiology,67,14,Industry,2005,0,Completed-Failed
NCT40596308,Phase I,Other,29,80,Academic,2006,1,Completed-Success
NCT58774836,Phase III,Other,77,92,Industry,2015,0,Completed-Failed
NCT97132497,Phase III,Oncology,6,119,Industry,2018,0,Completed-Failed
NCT19091044,Phase III,Oncology,49,80,Industry,2014,0,Completed-Failed
NCT58890527,Phase I,Oncology,93,54,Industry,2011,0,Completed-Failed
NCT92051235,Phase III,Cardiology,370,7,NIH,2005,0,Withdrawn
NCT78660194,Phase II,Other,139,72,Academic,2011,0,Withdrawn
NCT78080112,Phase III,Infectious Disease,489,16,Academic,2019,1,Completed-Success
NCT81766715,Phase III,Cardiology,1122,55,Industry,2015,1,Completed-Success
NCT82487614,Phase II,Oncology,725,40,Academic,2010,0,Completed-Failed
NCT12607411,Phase I,Neurology,300,20,Industry,2011,1,Completed-Success
NCT78802303,Phase I,Other,151,112,Academic,2011,1,Completed-Success
NCT28608310,Phase III,Oncology,34,80,Industry,2005,0,Withdrawn
NCT93713817,Phase IV,Infectious Disease,450,36,Industry,2014,0,Terminated
NCT19447933,Phase III,Oncology,1843,97,Industry,2019,1,Completed-Success
NCT99809441,Phase I,Cardiology,247,67,Industry,2012,0,Completed-Failed
NCT62295219,Phase II,Infectious Disease,2633,33,NIH,2007,0,Completed-Failed
NCT89916795,Phase III,Oncology,15,101,Industry,2019,0,Withdrawn
NCT41216359,Phase III,Infectious Disease,26,30,Industry,2008,1,Completed-Success
NCT13815144,Phase I,Oncology,535,89,Industry,2010,1,Completed-Success
NCT97322332,Phase I,Infectious Disease,220,97,NIH,2014,1,Completed-Success
NCT93649971,Phase III,Cardiology,1064,30,Industry,2022,0,Terminated
NCT77925916,Phase II,Oncology,145,80,Academic,2020,0,Terminated
NCT84705449,Phase II,Neurology,40,88,NIH,2022,0,Withdrawn
NCT26177172,Phase I,Cardiology,107,97,Industry,2010,0,Completed-Failed
NCT90411177,Phase II,Infectious Disease,14,6,Industry,2021,0,Completed-Failed
NCT83378188,Phase IV,Oncology,27,64,Industry,2022,1,Completed-Success
NCT44982512,Phase IV,Neurology,638,74,Academic,2017,1,Completed-Success
NCT86599400,Phase III,Other,549,79,Industry,2011,0,Completed-Failed
NCT46075711,Phase II,Oncology,255,47,Industry,2016,0,Completed-Failed
NCT34281104,Phase I,Oncology,11,115,Academic,2006,1,Completed-Success
NCT20488951,Phase II,Oncology,86,39,Academic,2016,1,Completed-Success
NCT22485000,Phase II,Cardiology,23,105,Industry,2016,1,Completed-Success
NCT32897064,Phase III,Oncology,866,71,Industry,2008,0,Completed-Failed
NCT12726016,Phase II,Infectious Disease,61,23,Industry,2008,1,Completed-Success
NCT10442939,Phase I,Cardiology,29,82,Industry,2022,1,Completed-Success
NCT69772463,Phase I,Cardiology,155,10,Industry,2020,0,Completed-Failed
NCT30060188,Phase II,Infectious Disease,56,25,NIH,2018,0,Completed-Failed
NCT40822201,Phase I,Infectious Disease,1374,71,Industry,2021,1,Completed-Success
NCT23135871,Phase I,Cardiology,49,80,NIH,2021,0,Completed-Failed
NCT64254875,Phase IV,Oncology,18,67,Academic,2007,1,Completed-Success
NCT62404938,Phase II,Oncology,5,99,Industry,2010,0,Completed-Failed
NCT23331233,Phase II,Other,141,101,Academic,2017,0,Completed-Failed
NCT58743175,Phase IV,Oncology,63,37,Industry,2013,1,Completed-Success
NCT96405050,Phase IV,Cardiology,17,63,NIH,2013,1,Completed-Success
NCT64221525,Phase III,Other,883,55,NIH,2012,0,Completed-Failed
NCT60120903,Phase III,Oncology,403,43,Industry,2021,0,Completed-Failed
NCT45281840,Phase II,Infectious Disease,142,60,Industry,2020,0,Terminated
NCT96687822,Phase II,Cardiology,1148,33,Industry,2020,0,Withdrawn
NCT71808528,Phase II,Other,400,79,Industry,2020,0,Completed-Failed
NCT27832891,Phase III,Other,43,91,Industry,2018,0,Completed-Failed
NCT66348502,Phase III,Neurology,31,86,Industry,2018,0,Withdrawn
NCT89061847,Phase II,Oncology,506,27,Academic,2018,1,Completed-Success
NCT42038060,Phase I,Cardiology,268,48,Industry,2018,0,Completed-Failed
NCT61296836,Phase III,Infectious Disease,191,88,Academic,2016,1,Completed-Success
NCT90246175,Phase I,Infectious Disease,41,86,Academic,2010,1,Completed-Success
NCT93860395,Phase III,Oncology,369,93,Industry,2017,1,Completed-Success
NCT62492736,Phase III,Oncology,47,41,NIH,2020,0,Terminated
NCT34795222,Phase III,Neurology,127,101,Industry,2013,1,Completed-Success
NCT81214087,Phase III,Infectious Disease,1300,115,Industry,2006,0,Completed-Failed
NCT54766028,Phase IV,Oncology,55,57,Academic,2007,1,Completed-Success
NCT39084871,Phase II,Infectious Disease,14,41,Industry,2014,0,Terminated
NCT21963776,Phase III,Neurology,30,33,Academic,2006,0,Withdrawn
NCT51164396,Phase III,Neurology,659,83,NIH,2014,1,Completed-Success
NCT99681330,Phase I,Oncology,217,63,NIH,2012,0,Terminated
NCT47609879,Phase I,Oncology,122,41,Academic,2021,0,Completed-Failed
NCT59896930,Phase II,Oncology,69,75,Academic,2005,1,Completed-Success
NCT62005527,Phase II,Other,307,14,Industry,2010,0,Withdrawn
NCT28557968,Phase III,Cardiology,41,26,Industry,2011,0,Terminated
